;;;;;;Shot;BP;BP3rd;BPBox;Goal;Cross;PassBox;Pass3rd;Corner;TackWon;Danger;OutpOpp;Shot_diff;BP_diff;BP3rd_diff;BPBox_diff;Goal_diff;Cross_diff;PassBox_diff;Pass3rd_diff;Corner_diff;TackWon_diff;Danger_diff;OutpOpp_diff;EntrBox;Entr3rd;EntrBox_diff;Entr3rd_diff
1;Team_2;Team_1;45820;45944;279;0;0;0;0;0;0;0;0;0;0;0;0;0;-107;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;45945;46069;280;0;0;0;0;0;0;0;0;0;0;0;0;0;-65;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;46070;46194;281;0;0;0;0;0;0;0;0;0;0;0;0;0;-46;0;0;0;0;0;0;0;0;0;-8;0;0;0;0
1;Team_2;Team_1;46195;46319;282;0;4;0;0;0;0;0;0;0;0;0;0;0;-77;-81;0;0;-1;0;0;0;0;-0,703195891;0;0;0;-1;0
1;Team_2;Team_1;46320;46559;283;0;35;0;0;0;0;0;0;0;0;0;0;0;21;-14;0;0;0;0;0;0;0;-0,696789456;0;0;0;0;0
1;Team_2;Team_1;46560;46684;284;0;73;0;0;0;0;0;0;0;2;0;0;0;42;-26;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;46685;46809;285;0;103;84;23;0;0;0;0;0;0;0;0;0;103;84;23;0;0;0;0;0;0;0;0;1;1;1;1
1;Team_2;Team_1;46810;47413;286;1;23;23;23;0;0;0;0;0;1;3,709789586;0;1;-9;23;23;0;0;0;0;0;0;3,709789586;0;0;0;0;0
1;Team_2;Team_1;47414;47538;287;0;0;0;0;0;0;0;0;0;0;0;0;0;-59;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;47539;47663;288;0;0;0;0;0;0;0;0;0;0;0;0;0;-3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;47664;47788;289;0;0;0;0;0;0;0;0;0;0;0;0;0;-73;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;47789;47913;290;0;0;0;0;0;0;0;0;0;0;0;0;0;-96;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;47914;48038;291;0;0;0;0;0;0;0;0;0;0;0;0;0;-85;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;48039;48163;292;0;0;0;0;0;0;0;0;0;0;0;0;0;-105;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;48164;48684;293;0;11;0;0;0;0;0;0;0;0;0;0;0;-40;-18;0;0;0;0;0;0;0;-0,524179796;-8;0;0;-1;0
1;Team_2;Team_1;48685;48809;294;0;58;0;0;0;0;0;0;0;0;0;0;0;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;48810;48934;295;0;72;0;0;0;0;0;0;0;0;0;0;0;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;48935;49059;296;0;73;0;0;0;0;0;0;0;0;0;0;0;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;49060;49184;297;0;0;0;0;0;0;0;0;0;1;0;0;0;-76;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;49185;49309;298;0;0;0;0;0;0;0;0;0;0;0;0;0;-85;0;0;0;0;0;0;0;0;0;-6;0;0;0;0
1;Team_2;Team_1;49310;49434;299;0;0;0;0;0;0;0;0;0;0;0;0;0;-52;-46;0;0;0;0;-1;0;0;-1,203205277;-1;0;0;-1;0
1;Team_2;Team_1;49435;49559;300;0;0;0;0;0;0;0;0;0;0;0;0;0;-116;-70;0;0;0;0;-1;0;0;0;0;0;0;0;0
1;Team_2;Team_1;49560;49684;301;0;0;0;0;0;0;0;0;0;0;0;0;0;-105;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;49685;50210;302;0;3;0;0;0;0;0;0;0;0;0;0;0;-7;0;0;0;0;0;0;0;0;0;-3;0;0;0;0
1;Team_2;Team_1;50211;50335;303;0;7;0;0;0;0;0;0;0;1;0;0;0;-16;-14;0;0;0;0;-1;0;0;-0,476430461;0;0;0;-1;0
1;Team_2;Team_1;50336;50460;304;0;0;0;0;0;0;0;0;0;0;0;0;0;-85;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;50461;50585;305;0;0;0;0;0;0;0;0;0;0;0;0;0;-63;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;50586;50710;306;0;0;0;0;0;0;0;0;0;0;0;0;0;-113;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;50711;50835;307;0;0;0;0;0;0;0;0;0;0;0;0;0;-98;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;50836;50960;308;0;0;0;0;0;0;0;0;0;0;0;0;0;-87;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;50961;51085;309;0;0;0;0;0;0;0;0;0;0;0;0;0;-91;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;51086;51210;310;0;0;0;0;0;0;0;0;0;0;0;0;0;-51;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;51211;51709;311;0;20;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;51710;51834;312;0;48;0;0;0;0;0;0;0;1;0;2;0;48;0;0;0;0;0;0;0;0;0;2;0;0;0;0
1;Team_2;Team_1;51835;51959;313;0;59;45;0;0;0;0;1;0;0;0,904891513;3;0;59;45;0;0;0;0;1;0;0;0,904891513;3;0;1;1;0
1;Team_2;Team_1;51960;52084;314;0;67;67;0;0;0;0;0;0;0;0;0;0;36;67;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;52085;52209;315;0;0;0;0;0;0;0;0;0;0;0;0;0;-97;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;52210;52334;316;0;0;0;0;0;0;0;0;0;0;0;0;0;-69;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;52335;52459;317;0;0;0;0;0;0;0;0;0;0;0;0;0;-79;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;52460;52584;318;0;0;0;0;0;0;0;0;0;0;0;0;0;-109;-22;0;0;0;0;0;0;0;-0,5748849;-5;0;0;-1;0
1;Team_2;Team_1;52585;52709;319;0;0;0;0;0;0;0;0;0;0;0;0;0;-82;-35;0;0;0;0;-2;0;0;0;0;0;0;0;0
1;Team_2;Team_1;52710;52834;320;0;0;0;0;0;0;0;0;0;0;0;0;0;-55;-54;0;0;0;0;0;0;0;-0,590141896;0;0;0;0;0
1;Team_2;Team_1;52835;52959;321;0;0;0;0;0;0;0;0;0;0;0;0;0;-40;-14;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;52960;53084;322;0;0;0;0;0;0;0;0;0;0;0;0;0;-120;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;53085;53209;323;0;0;0;0;0;0;0;0;0;0;0;0;0;-65;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;53210;53334;324;0;0;0;0;0;0;0;0;0;0;0;0;0;-82;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;53335;53459;325;0;0;0;0;0;0;0;0;0;0;0;0;0;-99;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;53460;53584;326;0;0;0;0;0;0;0;0;0;0;0;0;0;-90;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;53585;53709;327;0;0;0;0;0;0;0;0;0;0;0;0;0;-106;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;53710;53834;328;0;0;0;0;0;0;0;0;0;0;0;0;0;-95;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;53835;53959;329;0;0;0;0;0;0;0;0;0;0;0;0;0;-85;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;53960;54084;330;0;2;0;0;0;0;0;0;0;0;0;0;0;-93;-1;0;0;0;0;0;0;0;-0,417663793;-1;0;0;-1;0
1;Team_2;Team_1;54085;54209;331;0;63;0;0;0;0;0;0;0;0;0;0;0;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;54210;54334;332;0;28;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;54335;54740;333;0;22;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;54741;54865;334;0;76;0;0;0;0;0;0;0;0;0;0;0;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;54866;54990;335;0;71;0;0;0;0;0;0;0;0;0;0;0;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;54991;55115;336;0;78;0;0;0;0;0;0;0;0;0;0;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;55116;55240;337;0;67;0;0;0;0;0;0;0;0;0;0;0;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;55241;55365;338;0;85;0;0;0;0;0;0;0;0;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;55366;55490;339;0;65;0;0;0;0;0;0;0;0;0;0;0;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;55491;55615;340;0;0;0;0;0;0;0;0;0;1;0;0;0;-125;-2;0;0;0;0;0;0;0;-0,318731412;0;0;0;-1;0
1;Team_2;Team_1;55616;56000;341;0;5;0;0;0;0;0;0;0;0;0;0;0;-39;-44;0;0;0;0;-1;0;0;-0,772336298;-2;0;0;0;0
1;Team_2;Team_1;56001;56254;342;0;12;0;0;0;0;0;0;0;0;0;0;0;-41;-53;0;0;0;0;-2;0;0;0;-2;0;0;0;0
1;Team_2;Team_1;56255;56379;343;0;39;0;0;0;0;0;0;0;0;0;0;0;4;-35;0;0;0;0;-2;0;0;0;0;0;0;0;0
1;Team_2;Team_1;56380;56504;344;0;0;0;0;0;0;0;0;0;0;0;0;0;-77;-77;0;0;0;0;-2;0;0;-9,272835909;0;0;0;0;0
1;Team_2;Team_1;56505;57278;345;0;8;0;0;0;0;0;0;0;0;0;0;0;5;-3;0;0;-1;0;0;-1;0;0;0;0;0;0;0
1;Team_2;Team_1;57279;57403;346;0;8;0;0;0;0;0;0;0;0;0;0;-1;2;-6;0;0;0;0;0;0;0;-1,538028824;0;0;0;0;0
1;Team_2;Team_1;57404;57954;347;0;62;0;0;0;0;0;0;0;0;0;0;0;59;-3;0;0;0;0;0;0;0;-0,431912459;0;0;0;0;0
1;Team_2;Team_1;57955;59003;348;0;36;0;0;0;0;0;0;0;0;0;0;0;-8;-11;0;0;0;0;0;0;0;0;-4;0;0;0;0
1;Team_2;Team_1;59004;59128;349;0;0;0;0;0;0;0;0;0;0;0;0;0;-77;-77;-3;0;0;-1;-1;0;0;-10;0;0;0;0;-1
1;Team_2;Team_1;59129;59253;350;0;10;0;0;0;0;0;0;0;0;0;0;0;-55;-55;0;0;0;0;-1;0;0;0;0;0;0;0;0
1;Team_2;Team_1;59254;59378;351;0;0;0;0;0;0;0;0;0;0;0;0;0;-87;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;59379;59503;352;0;0;0;0;0;0;0;0;0;0;0;0;0;-66;0;0;0;0;0;0;0;0;0;-9;0;0;0;0
1;Team_2;Team_1;59504;59628;353;0;60;0;0;0;0;0;0;0;0;0;0;0;43;-17;-2;0;0;0;0;0;0;-1,969488404;0;0;0;-1;-1
1;Team_2;Team_1;59629;59753;354;0;91;0;0;0;0;0;0;0;0;0;0;0;91;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;59754;59878;355;0;51;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;59879;60003;356;0;2;0;0;0;0;0;0;0;0;0;0;0;-72;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;60004;60128;357;0;38;0;0;0;0;0;0;0;0;0;0;0;-49;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;60129;60540;358;0;88;0;0;0;0;0;0;0;0;0;0;0;87;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;60541;60688;359;0;102;0;0;0;0;0;0;0;0;0;0;0;102;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;60689;60813;360;0;13;0;0;0;0;0;0;0;0;0;0;0;-54;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;60814;60938;361;0;0;0;0;0;0;0;0;0;0;0;0;0;-72;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;60939;61063;362;0;0;0;0;0;0;0;0;0;0;0;0;0;-77;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;61064;61188;363;0;0;0;0;0;0;0;0;0;0;0;0;0;-89;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;61189;61910;364;0;5;0;0;0;0;0;0;0;0;0;7;0;-48;-16;-10;0;0;0;0;0;0;-1,101634025;0;0;0;-1;-1
1;Team_2;Team_1;61911;62035;365;0;1;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0
1;Team_2;Team_1;62036;62160;366;0;8;8;0;0;0;0;0;0;0;0,785565412;0;0;-71;8;0;0;0;0;0;0;0;0,785565412;0;0;0;0;0
1;Team_2;Team_1;62161;62285;367;0;0;0;0;0;0;0;0;0;0;0;0;0;-112;0;0;0;0;0;0;0;0;0;-2;0;0;0;0
1;Team_2;Team_1;62286;62410;368;0;0;0;0;0;0;0;0;0;0;0;0;0;-114;-114;0;0;0;0;0;0;0;0;0;0;0;-1;0
1;Team_2;Team_1;62411;62535;369;0;25;0;0;0;0;0;0;0;1;0;0;0;-5;-30;0;0;0;0;0;0;0;-0,960145487;0;0;0;0;0
1;Team_2;Team_1;62536;62660;370;0;84;0;0;0;0;0;0;0;1;0;0;0;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;62661;62877;371;0;28;0;0;0;0;0;0;0;0;0;0;0;-19;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;62878;63002;372;0;0;0;0;0;0;0;0;0;0;0;0;0;-110;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;63003;63127;373;0;0;0;0;0;0;0;0;0;0;0;0;0;-80;-64;-21;0;0;0;0;0;0;0;-8;0;0;-1;-1
1;Team_2;Team_1;63128;63966;374;0;4;0;0;0;0;0;0;0;0;0;0;-1;-8;-12;-9;0;-1;0;0;-1;0;-1,768731224;0;0;0;0;0
1;Team_2;Team_1;63967;64091;375;0;92;0;0;0;0;0;0;0;0;0;0;0;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;64092;64784;376;0;9;0;0;0;0;0;0;0;0;0;0;0;-12;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;64785;64909;377;0;0;0;0;0;0;0;0;0;0;0;0;0;-97;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;64910;65034;378;0;0;0;0;0;0;0;0;0;0;0;0;0;-102;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;65035;65159;379;0;0;0;0;0;0;0;0;0;0;0;0;0;-83;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;65160;65284;380;0;0;0;0;0;0;0;0;0;0;0;0;0;-87;-31;0;0;0;0;-1;0;0;0;-5;0;0;-1;0
1;Team_2;Team_1;65285;65409;381;0;0;0;0;0;0;0;0;0;0;0;0;0;-67;-67;0;0;0;0;-1;0;0;0;0;0;0;0;0
1;Team_2;Team_1;65410;69219;382;0;4;0;0;0;0;0;0;0;1;0;0;0;-10;-14;-6;0;-1;0;-1;0;0;-10;0;0;0;0;-1
1;Team_2;Team_1;69220;69344;383;0;62;0;0;0;0;0;0;0;1;0;0;0;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;69345;69469;384;0;75;0;0;0;0;0;0;0;0;0;0;0;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;69470;69594;385;0;21;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;69595;69719;386;0;9;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;69720;69844;387;0;8;0;0;0;0;0;0;0;0;0;0;0;-42;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;69845;69969;388;0;52;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;69970;70094;389;0;59;0;0;0;0;0;0;0;0;0;0;0;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;70095;70219;390;0;93;0;0;0;0;0;0;0;0;0;0;0;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;70220;70344;391;0;0;0;0;0;0;0;0;0;0;0;0;0;-57;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;70345;70469;392;0;0;0;0;0;0;0;0;0;0;0;0;0;-104;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;70470;70594;393;0;0;0;0;0;0;0;0;0;0;0;0;0;-105;-6;0;0;0;0;0;0;0;0;0;0;0;-1;0
1;Team_2;Team_1;70595;70719;394;0;0;0;0;0;0;0;0;0;0;0;0;0;-56;-45;0;0;0;0;-1;0;0;-0,988216854;-3;0;0;0;0
1;Team_2;Team_1;70720;70844;395;0;0;0;0;0;0;0;0;0;0;0;0;0;-94;-11;0;0;0;0;-1;0;0;0;0;0;0;0;0
1;Team_2;Team_1;70845;70969;396;0;0;0;0;0;0;0;0;0;0;0;0;0;-79;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;70970;71094;397;0;0;0;0;0;0;0;0;0;0;0;0;0;-75;-23;0;0;0;0;-1;0;0;0;-1;0;0;-1;0
1;Team_2;Team_1;71095;71219;398;0;0;0;0;0;0;0;0;0;0;0;0;0;-111;-111;0;0;0;0;-1;0;0;0;0;0;0;0;0
1;Team_2;Team_1;71220;71344;399;0;0;0;0;0;0;0;0;0;0;0;0;0;-81;-81;0;0;-1;0;-2;0;0;0;-3;0;0;0;0
1;Team_2;Team_1;71345;90007;400;0;13;0;0;0;0;0;0;0;0;0;0;0;10;-3;-3;0;0;0;0;0;0;-6,869554329;0;0;0;0;-1
1;Team_2;Team_1;90008;90132;401;0;71;0;0;0;0;0;0;0;0;0;0;0;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;90133;90257;402;0;52;0;0;0;0;0;0;0;0;0;0;0;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;90258;90382;403;0;22;0;0;0;0;0;0;0;1;0;0;0;-17;-8;0;0;0;0;0;0;0;-0,389027765;-3;0;0;-1;0
1;Team_2;Team_1;90383;90507;404;0;0;0;0;0;0;0;0;0;0;0;0;0;-85;-42;0;0;0;0;-1;0;0;0;0;0;0;0;0
1;Team_2;Team_1;90508;90632;405;0;0;0;0;0;0;0;0;0;0;0;0;0;-90;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;90633;90757;406;0;0;0;0;0;0;0;0;0;0;0;0;0;-96;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;90758;90882;407;0;0;0;0;0;0;0;0;0;0;0;0;0;-88;-1;0;0;0;0;0;0;0;0;-4;0;0;-1;0
1;Team_2;Team_1;90883;91007;408;0;49;0;0;0;0;0;0;0;0;0;0;0;26;-23;0;0;0;0;-1;0;0;-0,727115589;-1;0;0;0;0
1;Team_2;Team_1;91008;91724;409;0;32;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;91725;91849;410;0;0;0;0;0;0;0;0;0;0;0;0;0;-18;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;91850;91974;411;0;39;0;0;0;0;0;0;0;1;0;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;91975;92099;412;0;8;0;0;0;0;0;0;0;0;0;0;0;-69;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;92100;92224;413;0;0;0;0;0;0;0;0;0;0;0;0;0;-85;-38;0;0;0;0;0;0;0;0;-1;0;0;-1;0
1;Team_2;Team_1;92225;92349;414;0;26;0;0;0;0;0;0;0;0;0;0;0;-44;-70;0;0;0;0;-1;0;0;-2,046041604;-1;0;0;0;0
1;Team_2;Team_1;92350;93247;415;0;65;0;0;0;0;0;0;0;1;0;0;0;41;-24;-24;0;0;0;0;0;0;-0,831734766;0;0;0;0;-1
1;Team_2;Team_1;93248;93372;416;0;0;0;0;0;0;0;0;0;0;0;0;0;-3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;93373;93497;417;0;36;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;93498;93622;418;0;50;0;0;0;0;0;0;0;1;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;93623;93747;419;0;44;14;0;0;0;0;0;0;0;0,631703777;8;0;29;14;0;0;0;0;0;0;0;0,631703777;8;0;1;1;0
1;Team_2;Team_1;93748;93872;420;0;0;0;0;0;0;0;0;0;0;0;0;0;-75;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;93873;93997;421;0;0;0;0;0;0;0;0;0;0;0;0;0;-40;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;93998;94122;422;0;0;0;0;0;0;0;0;0;0;0;0;0;-81;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;94123;94247;423;0;0;0;0;0;0;0;0;0;0;0;0;0;-63;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;94248;94372;424;0;44;37;0;0;0;0;0;0;0;0,39707707;1;0;21;37;0;0;0;0;0;0;0;0,39707707;1;0;1;1;0
1;Team_2;Team_1;94373;94497;425;0;0;0;0;0;0;0;0;0;0;0;0;0;-66;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;94498;94622;426;0;0;0;0;0;0;0;0;0;0;0;0;0;-83;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;94623;94747;427;0;0;0;0;0;0;0;0;0;0;0;0;0;-71;-38;0;0;0;0;0;0;0;0;-5;0;0;-1;0
1;Team_2;Team_1;94748;96398;428;0;36;0;0;0;0;0;0;0;0;0;0;-1;22;-14;-6;-1;0;0;-1;0;0;-9,397377702;0;0;0;0;-1
1;Team_2;Team_1;96399;96523;429;0;61;0;0;0;0;0;0;0;0;0;0;0;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;96524;96648;430;0;32;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;96649;96773;431;0;88;0;0;0;0;0;0;0;0;0;0;0;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;96774;96898;432;0;71;0;0;0;0;0;0;0;0;0;0;0;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;96899;97608;433;0;44;44;27;0;1;0;1;1;1;2,852246094;0;0;44;44;27;0;1;0;1;1;0;2,852246094;0;1;1;1;1
1;Team_2;Team_1;97609;97733;434;0;68;68;0;0;0;0;0;0;0;2,459081444;0;0;68;68;0;0;0;0;0;0;0;2,459081444;0;0;0;0;0
1;Team_2;Team_1;97734;97858;435;0;53;10;0;0;0;0;1;0;0;0;0;0;53;10;0;0;0;0;1;0;0;0;0;0;0;0;0
1;Team_2;Team_1;97859;97983;436;0;75;0;0;0;0;0;0;0;0;0;0;0;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;97984;98108;437;0;89;0;0;0;0;0;0;0;0;0;0;0;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;98109;98233;438;0;97;0;0;0;0;0;0;0;0;0;0;0;97;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;98234;98358;439;0;7;0;0;0;0;0;0;0;0;0;0;0;-15;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;98359;98738;440;0;3;0;0;0;0;0;0;0;0;0;0;0;-6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;98739;98863;441;0;75;29;0;0;0;0;1;0;0;0;1;0;75;29;0;0;0;0;1;0;0;0;1;0;1;1;0
1;Team_2;Team_1;98864;98988;442;0;30;23;0;0;0;0;1;0;1;1,13915208;4;0;-16;23;0;0;0;0;1;0;0;1,13915208;4;0;0;0;0
1;Team_2;Team_1;98989;99113;443;0;0;0;0;0;0;0;0;0;0;0;0;0;-87;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;99114;99238;444;0;0;0;0;0;0;0;0;0;0;0;0;0;-42;-2;0;0;0;0;0;0;0;0;-3;0;0;-1;0
1;Team_2;Team_1;99239;99363;445;0;0;0;0;0;0;0;0;0;0;0;0;0;-125;-125;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;99364;99488;446;0;28;0;0;0;0;0;0;0;0;0;0;0;-42;-70;0;0;-1;0;0;0;0;-1,442581177;0;0;0;0;0
1;Team_2;Team_1;99489;99613;447;0;76;0;0;0;0;0;0;0;0;0;0;0;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;99614;99738;448;0;0;0;0;0;0;0;0;0;0;0;0;0;-75;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;99739;99863;449;0;0;0;0;0;0;0;0;0;0;0;0;0;-75;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;99864;99988;450;0;0;0;0;0;0;0;0;0;0;0;0;0;-88;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;99989;100113;451;0;0;0;0;0;0;0;0;0;0;0;0;0;-90;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;100114;100238;452;0;0;0;0;0;0;0;0;0;0;0;0;0;-61;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;100239;100363;453;0;0;0;0;0;0;0;0;0;0;0;0;0;-90;0;0;0;0;0;0;0;0;0;0;0;0;0;0
